matsize,patterns_size,nb_patterns,duration,threads,connections,throughput,latency_avg,latency_stdev,latency_max,requests,data_read,requests_per_sec,transfer_per_sec
256,8,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,8,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,16,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,16,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,16,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,32,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,32,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,32,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,64,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,64,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,64,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,128,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,128,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,128,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,256,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,256,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,256,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,512,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,512,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
256,512,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,8,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,8,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,8,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,16,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,16,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,16,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,32,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,32,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,32,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,64,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,64,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,64,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,128,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,128,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,128,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,256,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,256,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,256,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,512,8,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,512,16,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
512,512,32,10,1,4200,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
